app_id,start_date,policy_period,expansion_layer,previous_classification,previous_confidence,proposed_new_classification,evidence_type,evidence_source,source_timing,supporting_text_excerpt,inferred_underlying_data_product_or_rap_use,matched_term_or_expression,evidence_dictionary_term_id,confidence,manual_review_flag,manual_review_reason,source_pub_id,source_pub_date,source_doi,previous_already_rap_modalities,previous_legacy_route_modalities,schema27_title,website_url
1155908,2026-01-12,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...s, and physical activity records. Artificial intelligence methods will be employed for longitudinal analysis to assess disease progression over time. Genetic analyses will utilize whole-genome sequencing data to identify novel susceptibility loci. website_excerpt: Background Metabolic diseases represent a growing global health burden, with complex inter-organ interactions and freq...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|QUESTIONNAIRES_ASSESSMENT,"Multi-organ Metabolic Disease Progression, Multimorbidity Patterns, and Modifiable Risk Factors: A Comprehensive Analysis Using UK Biobank Data",https://www.ukbiobank.ac.uk/projects/multi-organ-metabolic-disease-progression-multimorbidity-patterns-and-modifiable-risk-factors-a-comprehensive-analysis-using-uk-biobank-data/
1181978,2026-01-23,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...loci, including coding, non-coding, and rare variants, are associated with susceptibility to neurodegenerative diseases? Research Objectives 1.To integrate and process UK Biobank WGS data, IDPs, proteomics, metabolomics, and deep phenotypic data. 2.To identify novel disease-associated genetic loci and infer causal relationships between risk factors and disease...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,"Revisiting Cognitive lmpairment: The Crosstalk between Neurodegeneration, Inflammation, Metabolism, Psychosocial Homeostasis, Sex Hormones, and Aging",https://www.ukbiobank.ac.uk/projects/revisiting-cognitive-lmpairment-the-crosstalk-between-neurodegeneration-inflammation-metabolism-psychosocial-homeostasis-sex-hormones-and-aging/
1191215,2026-02-25,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...e. UKB's deep phenotyping enables differentiation of true cancer signals from aging or benign pulmonary comorbidities (e.g., COPD) that often confound liquid biopsies. Integrating WGS with functional readouts supports a comprehensive genotype-to-phenotype discovery approach. Research Questions: Are specific multiomic features differentially expressed in pre-dia...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION,Integrated Multiomics Analysis of Whole Genome Sequencing and Circulating Biomarkers for Early-Stage Lung Cancer Detection,https://www.ukbiobank.ac.uk/projects/integrated-multiomics-analysis-of-whole-genome-sequencing-and-circulating-biomarkers-for-early-stage-lung-cancer-detection/
1197815,2026-03-06,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,...criteria? 3. Do combined inflammatory/myocardial injury biomarkers predict heart failure outcomes in HCM/Fabry disease? Objectives: 1. Identify novel cardiomyopathy genes via UKB WGS burden testing excluding established pathogenic genes 2. To develop and validate a multimodal Transformer model integrating 12-lead ECG (20205) and cardiac MRI (20212) for cardiom...,Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|IMAGING,Multimodal AI for Precision Management of Cardiomyopathies: From Pathogenic Decoding to Dynamic Prognosis,https://www.ukbiobank.ac.uk/projects/multimodal-ai-for-precision-management-of-cardiomyopathies-from-pathogenic-decoding-to-dynamic-prognosis/
1203422,2026-04-15,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...severe bilateral cases, leaving adult-onset or mild unilateral presentations understudied. Leveraging the unique resource in the UK Biobank (large-scale abdominal MRI, whole-exome/whole-genome sequencing, serum/urine biomarkers, and linked health records), we are interested in investigating the following research questions: 1. What is the prevalence and phenotypic spectrum of unil...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,Molecular and genetic analysis of unilateral renal diseases,https://www.ukbiobank.ac.uk/projects/molecular-and-genetic-analysis-of-unilateral-renal-diseases/
1224298,2026-03-28,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...quency greater than or equal to 2%. While CHIP elevates the risk of subsequent cancer, the precise mechanistic links remain unclear. The rich resources of the UK Biobank-including exome sequencing, serial hematology and biochemistry measurements, Olink proteomics, and cancer registry linkages-provide a unique opportunity to causally dissect the role of CHIP-driven immune dy...",Whole exome sequencing data,exome sequencing / exome sequence,C1_EXOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS,"Integrating Clonal Hematopoiesis (CHIP) with Blood-Based Biomarkers, Proteomics and Genetics for Prediction and Causal Inference of Hematologic Malignancies in UK Biobank",https://www.ukbiobank.ac.uk/projects/integrating-clonal-hematopoiesis-chip-with-blood-based-biomarkers-proteomics-and-genetics-for-prediction-and-causal-inference-of-hematologic-malignancies-in-uk-biobank/
1245371,2026-04-12,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ic targets for neuronopathic Gaucher disease? The objectives of the study are to: (1) identify UK Biobank participants carrying pathogenic or likely pathogenic GBA1 variants using whole-exome sequencing data; (2) characterise neurological and neurodegenerative phenotypes associated with GBA1 variation using linked health records, mortality data, and cognitive measures; and (3) id...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,LINKED_HEALTH_RECORDS,Identification of Genetic Modifiers and Novel Therapeutic Targets for GBA1-associated Neuronopathic Gaucher Disease,https://www.ukbiobank.ac.uk/projects/identification-of-genetic-modifiers-and-novel-therapeutic-targets-for-gba1-associated-neuronopathic-gaucher-disease/
1280646,2026-03-18,after_policy,C1,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...nvolved in kidney-related ageing processes. Genetic analyses, including genome-wide association studies, polygenic risk scores and selected analyses of rare variants from exome or genome sequencing data, will be used to explore shared genetic architecture between kidney function and ageing-related traits. Advanced statistical modelling, causal inference approaches such as Mendeli...",Whole genome sequencing data,genome sequence data / genomic sequence data,C1_GENOME_SEQUENCE_DATA,HIGH,no,,,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING,"Kidney dysfunction and systemic ageing: a multi-modal investigation of brain, immune and genetic ageing phenotypes in the UK Biobank",https://www.ukbiobank.ac.uk/projects/kidney-dysfunction-and-systemic-ageing-a-multi-modal-investigation-of-brain-immune-and-genetic-ageing-phenotypes-in-the-uk-biobank/
1318956,2026-04-05,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...This project constitutes the core of my doctoral dissertation. The primary objectives are: 1) To systematically evaluate the joint effects of polygenic/monogenic traits (using WES/WGS data) and comprehensive lifestyle factors on CAD incidence. 2) To exploit imaging data (e.g., cardiac MRI, abdominal MRI) to explore the prognostic value of body composition (such...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES|WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|LINKED_HEALTH_RECORDS|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,"Comprehensive profiling of genetic, multi-omics, imaging, and lifestyle determinants for the trajectory and prognosis of coronary artery disease",https://www.ukbiobank.ac.uk/projects/comprehensive-profiling-of-genetic-multi-omics-imaging-and-lifestyle-determinants-for-the-trajectory-and-prognosis-of-coronary-artery-disease/
16013,2016-02-01,before_policy,C3,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C3,broader_contextual_sequence_evidence,Schema 27 title/notes plus UKB Projects website excerpt,pre_policy_project_text,"...k of certain complex diseases. Methods: Apply standard statistical tests such as logistic regression and fishers exact test to identify disease protective variants, or to identify loss-of-function variants or mendelian pathogenic variants associated with complex diseases. Currently we are interested in the following diseases, which will be based on diagnosis in electronic medical re...",Likely WES/WGS rare coding variant analysis,loss-of-function / pLoF / protein-truncating variants,C3_LOF_PLOF,MEDIUM_CONTEXTUAL,yes,lower_than_C1_C2_precision_layer,,,,,GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS,"Integrative analysis of disease association variants and electronic medical records to delineate the genetic mechanisms of human diseases, identify novel drug targets, and enable drug repositioning.",https://www.ukbiobank.ac.uk/projects/integrative-analysis-of-disease-association-variants-and-electronic-medical-records-to-delineate-the-genetic-mechanisms-of-human-diseases-identify-novel-drug-targets-and-enable-drug-repositioning/
16097,2016-01-01,before_policy,C3,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C3,broader_contextual_sequence_evidence,Schema 27 title/notes plus UKB Projects website excerpt,pre_policy_project_text,"...ific Aim 1: To predict potential for repurposing or cardiovascular side effects of known drug targets using genetic information We will perform single variant analyses, as well as burden tests (combining all protein-disrupting variants within a gene), for all genes encoding known drugs targets in relation to cardiovascular outcomes, as well as with common cardiovascula...",Likely WES/WGS rare variant burden analysis,gene burden / variant burden / collapsing analysis,C3_BURDEN_TEST,MEDIUM_CONTEXTUAL,yes,lower_than_C1_C2_precision_layer,,,,,GENOTYPING_IMPUTATION,Phenome-wide association studies of drug targets,https://www.ukbiobank.ac.uk/projects/phenome-wide-association-studies-of-drug-targets/
17085,2016-01-01,before_policy,C3,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C3,broader_contextual_sequence_evidence,Schema 27 title/notes plus UKB Projects website excerpt,pre_policy_project_text,"...can hopefully help us to discover novel causal genetic mechanisms and potential biomarkers. Within this project we plan to run GWAS analyses using single marker, CNV and gene-wise burden tests, and combine the results with available data on traits from other cohorts in meta-analysis. As the next step we will run LD score regression across all phenotype pairs to discove...",Likely WES/WGS rare variant burden analysis,gene burden / variant burden / collapsing analysis,C3_BURDEN_TEST,MEDIUM_CONTEXTUAL,yes,lower_than_C1_C2_precision_layer,,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION,Dissemination of shared genetics across phenotypes associated with reproductive health and related endophenotypes,https://www.ukbiobank.ac.uk/projects/dissemination-of-shared-genetics-across-phenotypes-associated-with-reproductive-health-and-related-endophenotypes/
21677,2018-03-27,before_policy,C3,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C3,broader_contextual_sequence_evidence,Schema 27 title/notes plus UKB Projects website excerpt,pre_policy_project_text,"...l also request genetic data from all participants to conduct genomewide association studies, estimate rare variant allele frequencies, and identify individuals with potential rare loss-of-function variants within refractive error loci. No biological samples will be requested for this phase of the study. website_excerpt: Refractive errors, which include myopia (shortsightedness) and...",Likely WES/WGS rare coding variant analysis,loss-of-function / pLoF / protein-truncating variants,C3_LOF_PLOF,MEDIUM_CONTEXTUAL,yes,lower_than_C1_C2_precision_layer,,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Genetic and environment studies of myopia and refractive error in the UK Biobank,https://www.ukbiobank.ac.uk/projects/genetic-and-environment-studies-of-myopia-and-refractive-error-in-the-uk-biobank/
24983,2017-02-16,before_policy,C3,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C3,broader_contextual_sequence_evidence,Schema 27 title/notes plus UKB Projects website excerpt,pre_policy_project_text,"...sociations with the tree-structure of ICD-10 codes and apply new statistical learning techniques to the summary data. A special class of genetic variants that we will focus on are protein-truncating variants (PTVs), commonly referred to as loss-of-function variants. Scanning for protective PTVs has been a successful strategy. These protective genetic variants reveal a process that is...",Likely WES/WGS rare coding variant analysis,loss-of-function / pLoF / protein-truncating variants,C3_LOF_PLOF,MEDIUM_CONTEXTUAL,yes,lower_than_C1_C2_precision_layer,,,,,GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS,Generating effective therapeutic hypotheses from genomic and hospital linkage data,https://www.ukbiobank.ac.uk/projects/generating-effective-therapeutic-hypotheses-from-genomic-and-hospital-linkage-data/
32974,2019-01-09,before_policy,C3,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C3,broader_contextual_sequence_evidence,Schema 27 title/notes plus UKB Projects website excerpt,pre_policy_project_text,"schema27_title: Rare, functionally validated, nonsense and missense mutations and human anthropometric and metabolic traits schema27_notes: We know that some people carry rare mutations that disrupt the normal function of critical metabolic pathwa...",Likely WES/WGS protein-coding variant analysis,nonsense and missense / rare functional variants,C3_MISSENSE_NONSENSE,MEDIUM_CONTEXTUAL,yes,lower_than_C1_C2_precision_layer,,,,,GENOTYPING_IMPUTATION|PHYSICAL_MEASURES,"Rare, functionally validated, nonsense and missense mutations and human anthropometric and metabolic traits",https://www.ukbiobank.ac.uk/projects/rare-functionally-validated-nonsense-and-missense-mutations-and-human-anthropometric-and-metabolic-traits/
